ELECTION,ELECTION,ELECTION,OFFICE TYPE,OFFICE,US CONGRESS,STATE SENATE,STATE ASSEMBLY,COURT OF APPEALS,COUNTY,COUNTY,MUNICIPALITY,MUNICIPALITY,MUNICIPALITY,HINDI,ORDER,REPORTING UNIT,Joan F. Kessler,Scattering ,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,5,13,1,41,Milwaukee,City,251,Milwaukee,41251,94,Ward 94,29,2,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,4,10,1,41,Milwaukee,City,251,Milwaukee,41251,95,Ward 95,17,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,4,10,1,41,Milwaukee,City,251,Milwaukee,41251,96,Ward 96,13,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,4,10,1,41,Milwaukee,City,251,Milwaukee,41251,97,Ward 97,18,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,4,10,1,41,Milwaukee,City,251,Milwaukee,41251,98,Ward 98,8,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,4,10,1,41,Milwaukee,City,251,Milwaukee,41251,99,Ward 99,14,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,4,10,1,41,Milwaukee,City,251,Milwaukee,41251,100,Ward 100,17,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,4,10,1,41,Milwaukee,City,251,Milwaukee,41251,101,Ward 101,13,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,4,10,1,41,Milwaukee,City,251,Milwaukee,41251,102,Ward 102,9,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,4,10,1,41,Milwaukee,City,251,Milwaukee,41251,103,Ward 103,13,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,4,10,1,41,Milwaukee,City,251,Milwaukee,41251,104,Ward 104,16,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,16,1,41,Milwaukee,City,251,Milwaukee,41251,105,Ward 105,12,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,16,1,41,Milwaukee,City,251,Milwaukee,41251,106,Ward 106,9,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,16,1,41,Milwaukee,City,251,Milwaukee,41251,107,Ward 107,23,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,16,1,41,Milwaukee,City,251,Milwaukee,41251,108,Ward 108,11,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,16,1,41,Milwaukee,City,251,Milwaukee,41251,109,Ward 109,11,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,16,1,41,Milwaukee,City,251,Milwaukee,41251,110,Ward 110,22,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,16,1,41,Milwaukee,City,251,Milwaukee,41251,111,Ward 111,27,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,16,1,41,Milwaukee,City,251,Milwaukee,41251,112,Ward 112,31,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,17,1,41,Milwaukee,City,251,Milwaukee,41251,113,Ward 113,16,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,17,1,41,Milwaukee,City,251,Milwaukee,41251,114,Ward 114,9,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,4,11,1,41,Milwaukee,City,251,Milwaukee,41251,115,Ward 115,20,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,17,1,41,Milwaukee,City,251,Milwaukee,41251,116,Ward 116,18,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,17,1,41,Milwaukee,City,251,Milwaukee,41251,117,Ward 117,15,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,17,1,41,Milwaukee,City,251,Milwaukee,41251,118,Ward 118,16,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,17,1,41,Milwaukee,City,251,Milwaukee,41251,119,Ward 119,18,3,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,17,1,41,Milwaukee,City,251,Milwaukee,41251,120,Ward 120,17,3,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,17,1,41,Milwaukee,City,251,Milwaukee,41251,121,Ward 121,23,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,17,1,41,Milwaukee,City,251,Milwaukee,41251,122,Ward 122,5,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,17,1,41,Milwaukee,City,251,Milwaukee,41251,123,Ward 123,10,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,17,1,41,Milwaukee,City,251,Milwaukee,41251,124,Ward 124,15,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,17,1,41,Milwaukee,City,251,Milwaukee,41251,125,Ward 125,11,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,18,1,41,Milwaukee,City,251,Milwaukee,41251,126,Ward 126,14,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,17,1,41,Milwaukee,City,251,Milwaukee,41251,127,Ward 127,8,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,17,1,41,Milwaukee,City,251,Milwaukee,41251,128,Ward 128,18,2,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,18,1,41,Milwaukee,City,251,Milwaukee,41251,129,Ward 129,11,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,18,1,41,Milwaukee,City,251,Milwaukee,41251,130,Ward 130,5,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,18,1,41,Milwaukee,City,251,Milwaukee,41251,131,Ward 131,0,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,132,Ward 132,10,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,133,Ward 133,1,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,134,Ward 134,18,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,135,Ward 135,42,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,136,Ward 136,14,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,137,Ward 137,9,2,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,138,Ward 138,7,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,139,Ward 139,1,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,140,Ward 140,12,2,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,141,Ward 141,5,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,142,Ward 142,10,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,143,Ward 143,8,2,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,144,Ward 144,15,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,145,Ward 145,18,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,146,Ward 146,19,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,8,22,1,41,Milwaukee,City,251,Milwaukee,41251,147,Ward 147,19,2,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,4,12,1,41,Milwaukee,City,251,Milwaukee,41251,148,Ward 148,23,2,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,4,12,1,41,Milwaukee,City,251,Milwaukee,41251,149,Ward 149,59,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,8,22,1,41,Milwaukee,City,251,Milwaukee,41251,150,Ward 150,6,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,4,12,1,41,Milwaukee,City,251,Milwaukee,41251,151,Ward 151,7,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,4,12,1,41,Milwaukee,City,251,Milwaukee,41251,152,Ward 152,24,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,4,12,1,41,Milwaukee,City,251,Milwaukee,41251,153,Ward 153,11,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,4,12,1,41,Milwaukee,City,251,Milwaukee,41251,154,Ward 154,15,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,4,12,1,41,Milwaukee,City,251,Milwaukee,41251,155,Ward 155,16,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,4,11,1,41,Milwaukee,City,251,Milwaukee,41251,156,Ward 156,12,4,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,4,10,1,41,Milwaukee,City,251,Milwaukee,41251,157,Ward 157,18,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,4,11,1,41,Milwaukee,City,251,Milwaukee,41251,158,Ward 158,13,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,4,11,1,41,Milwaukee,City,251,Milwaukee,41251,159,Ward 159,22,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,4,11,1,41,Milwaukee,City,251,Milwaukee,41251,160,Ward 160,0,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,4,10,1,41,Milwaukee,City,251,Milwaukee,41251,161,Ward 161,8,2,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,4,11,1,41,Milwaukee,City,251,Milwaukee,41251,162,Ward 162,15,2,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,4,11,1,41,Milwaukee,City,251,Milwaukee,41251,163,Ward 163,20,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,4,10,1,41,Milwaukee,City,251,Milwaukee,41251,164,Ward 164,12,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,4,10,1,41,Milwaukee,City,251,Milwaukee,41251,165,Ward 165,19,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,4,10,1,41,Milwaukee,City,251,Milwaukee,41251,166,Ward 166,14,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,17,1,41,Milwaukee,City,251,Milwaukee,41251,167,Ward 167,9,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,17,1,41,Milwaukee,City,251,Milwaukee,41251,168,Ward 168,16,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,17,1,41,Milwaukee,City,251,Milwaukee,41251,169,Ward 169,16,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,17,1,41,Milwaukee,City,251,Milwaukee,41251,170,Ward 170,22,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,17,1,41,Milwaukee,City,251,Milwaukee,41251,171,Ward 171,23,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,18,1,41,Milwaukee,City,251,Milwaukee,41251,172,Ward 172,11,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,18,1,41,Milwaukee,City,251,Milwaukee,41251,173,Ward 173,9,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,16,1,41,Milwaukee,City,251,Milwaukee,41251,174,Ward 174,4,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,16,1,41,Milwaukee,City,251,Milwaukee,41251,175,Ward 175,9,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,4,10,1,41,Milwaukee,City,251,Milwaukee,41251,176,Ward 176,4,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,4,10,1,41,Milwaukee,City,251,Milwaukee,41251,177,Ward 177,11,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,4,10,1,41,Milwaukee,City,251,Milwaukee,41251,178,Ward 178,5,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,16,1,41,Milwaukee,City,251,Milwaukee,41251,179,Ward 179,10,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,16,1,41,Milwaukee,City,251,Milwaukee,41251,180,Ward 180,20,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,6,18,1,41,Milwaukee,City,251,Milwaukee,41251,181,Ward 181,9,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,182,Ward 182,5,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,183,Ward 183,7,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,7,1,41,Milwaukee,City,251,Milwaukee,41251,184,Ward 184,32,2,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,7,1,41,Milwaukee,City,251,Milwaukee,41251,185,Ward 185,10,2,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,7,1,41,Milwaukee,City,251,Milwaukee,41251,186,Ward 186,26,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,7,1,41,Milwaukee,City,251,Milwaukee,41251,187,Ward 187,20,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,7,1,41,Milwaukee,City,251,Milwaukee,41251,188,Ward 188,33,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,7,1,41,Milwaukee,City,251,Milwaukee,41251,189,Ward 189,41,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,7,1,41,Milwaukee,City,251,Milwaukee,41251,190,Ward 190,51,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,5,15,1,41,Milwaukee,City,251,Milwaukee,41251,191,Ward 191,30,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,5,15,1,41,Milwaukee,City,251,Milwaukee,41251,192,Ward 192,56,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,7,1,41,Milwaukee,City,251,Milwaukee,41251,193,Ward 193,22,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,7,1,41,Milwaukee,City,251,Milwaukee,41251,194,Ward 194,15,2,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,7,1,41,Milwaukee,City,251,Milwaukee,41251,195,Ward 195,19,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,7,1,41,Milwaukee,City,251,Milwaukee,41251,196,Ward 196,32,2,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,7,1,41,Milwaukee,City,251,Milwaukee,41251,197,Ward 197,63,5,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,7,1,41,Milwaukee,City,251,Milwaukee,41251,198,Ward 198,40,3,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,7,1,41,Milwaukee,City,251,Milwaukee,41251,199,Ward 199,19,2,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,200,Ward 200,73,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,201,Ward 201,8,2,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,202,Ward 202,9,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,203,Ward 203,6,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,204,Ward 204,3,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,205,Ward 205,4,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,206,Ward 206,5,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,207,Ward 207,4,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,208,Ward 208,2,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,209,Ward 209,8,2,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,210,Ward 210,8,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,211,Ward 211,3,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,212,Ward 212,11,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,213,Ward 213,5,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,214,Ward 214,1,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,8,1,41,Milwaukee,City,251,Milwaukee,41251,215,Ward 215,3,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,7,20,1,41,Milwaukee,City,251,Milwaukee,41251,216,Ward 216,22,3,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,217,Ward 217,29,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,218,Ward 218,26,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,219,Ward 219,18,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,220,Ward 220,37,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,221,Ward 221,89,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,7,20,1,41,Milwaukee,City,251,Milwaukee,41251,222,Ward 222,28,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,7,20,1,41,Milwaukee,City,251,Milwaukee,41251,223,Ward 223,22,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,7,20,1,41,Milwaukee,City,251,Milwaukee,41251,224,Ward 224,37,3,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,7,20,1,41,Milwaukee,City,251,Milwaukee,41251,225,Ward 225,22,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,7,20,1,41,Milwaukee,City,251,Milwaukee,41251,226,Ward 226,22,2,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,7,20,1,41,Milwaukee,City,251,Milwaukee,41251,227,Ward 227,10,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,7,20,1,41,Milwaukee,City,251,Milwaukee,41251,228,Ward 228,34,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,7,21,1,41,Milwaukee,City,251,Milwaukee,41251,229,Ward 229,28,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,7,20,1,41,Milwaukee,City,251,Milwaukee,41251,230,Ward 230,32,2,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,7,1,41,Milwaukee,City,251,Milwaukee,41251,231,Ward 231,47,6,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,7,21,1,41,Milwaukee,City,251,Milwaukee,41251,232,Ward 232,28,2,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,7,20,1,41,Milwaukee,City,251,Milwaukee,41251,233,Ward 233,21,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,7,20,1,41,Milwaukee,City,251,Milwaukee,41251,234,Ward 234,27,3,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,7,19,1,41,Milwaukee,City,251,Milwaukee,41251,235,Ward 235,10,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,7,19,1,41,Milwaukee,City,251,Milwaukee,41251,236,Ward 236,28,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,7,19,1,41,Milwaukee,City,251,Milwaukee,41251,237,Ward 237,22,3,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,7,19,1,41,Milwaukee,City,251,Milwaukee,41251,238,Ward 238,32,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,7,19,1,41,Milwaukee,City,251,Milwaukee,41251,239,Ward 239,19,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,7,19,1,41,Milwaukee,City,251,Milwaukee,41251,240,Ward 240,17,2,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,7,19,1,41,Milwaukee,City,251,Milwaukee,41251,241,Ward 241,12,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,242,Ward 242,22,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,243,Ward 243,9,2,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,244,Ward 244,10,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,245,Ward 245,42,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,246,Ward 246,3,2,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,247,Ward 247,17,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,3,9,1,41,Milwaukee,City,251,Milwaukee,41251,248,Ward 248,16,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,7,20,1,41,Milwaukee,City,251,Milwaukee,41251,249,Ward 249,24,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,7,20,1,41,Milwaukee,City,251,Milwaukee,41251,250,Ward 250,27,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,7,19,1,41,Milwaukee,City,251,Milwaukee,41251,251,Ward 251,25,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,7,19,1,41,Milwaukee,City,251,Milwaukee,41251,252,Ward 252,21,2,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,7,20,1,41,Milwaukee,City,251,Milwaukee,41251,253,Ward 253,28,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,7,20,1,41,Milwaukee,City,251,Milwaukee,41251,254,Ward 254,20,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,7,19,1,41,Milwaukee,City,251,Milwaukee,41251,255,Ward 255,22,3,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,7,20,1,41,Milwaukee,City,251,Milwaukee,41251,256,Ward 256,20,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,7,20,1,41,Milwaukee,City,251,Milwaukee,41251,257,Ward 257,15,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,8,23,1,41,Milwaukee,City,251,Milwaukee,41251,258,Ward 258,25,0,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,8,23,1,41,Milwaukee,City,251,Milwaukee,41251,259,Ward 259,138,1,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,8,23,1,41,Milwaukee,City,251,Milwaukee,41251,260,Ward 260,2,2,
6-Apr-10,SPRING,GENERAL,APPEALS,"Court of Appeals, District 1",4,8,23,1,41,Milwaukee,City,251,Milwaukee,41251,261,Ward 261,35,1,
